"신고연도","신고월","신고일","남편주소행정구역시도코드","남편주소행정구역시군구코드","아내주소행정구역시도코드","아내주소행정구역시군구코드","실제결혼연도","실제결혼월","남편직업분류코드","아내직업분류코드","남편교육정도코드","아내교육정도코드","남편결혼종류코드","아내결혼종류코드","남편연령5세단위코드","아내연령5세단위코드"
2024,05,03,11,200,11,200,2024,05,99,99,9,9,1,1,05,04
2024,05,03,11,200,11,200,2024,05,99,99,9,9,1,1,05,05
2024,05,03,11,200,11,200,2024,11,02,03,6,5,1,1,05,05
2024,05,03,11,200,11,250,2024,05,03,03,5,5,1,1,04,04
2024,05,03,11,210,11,070,2024,02,07,03,5,6,1,1,06,05
2024,05,03,11,210,11,140,2024,04,02,02,6,6,1,1,05,05
2024,05,03,11,210,11,210,2022,02,02,02,5,5,1,1,05,04
2024,05,03,11,210,11,210,2022,11,03,02,6,6,1,1,06,05
2024,05,03,11,210,11,210,2023,10,02,03,5,5,1,1,05,04
2024,05,03,11,210,11,210,2023,11,02,05,5,5,1,1,06,06
2024,05,03,11,210,11,210,2024,05,05,05,5,5,1,1,05,03
2024,05,03,11,210,11,240,2024,05,99,99,9,9,1,1,05,05
2024,05,03,11,220,11,200,2023,12,02,02,5,5,1,1,05,04
2024,05,03,11,220,11,220,2023,04,99,02,5,5,1,1,05,05
2024,05,03,11,220,11,220,2023,12,03,05,5,5,1,1,05,06
2024,05,03,11,220,11,220,2024,05,03,03,6,5,1,1,05,05
2024,05,03,11,220,11,220,2024,05,03,05,5,5,1,1,06,06
2024,05,03,11,220,11,220,2024,05,05,13,5,5,1,1,06,05
2024,05,03,11,220,11,240,2022,07,09,05,4,4,1,1,04,04
2024,05,03,11,230,11,110,2024,05,03,02,6,5,1,1,05,04
2024,05,03,11,230,11,230,2023,05,03,05,5,5,1,1,05,05
2024,05,03,11,230,11,230,2024,01,03,03,5,6,1,1,05,05
2024,05,03,11,230,11,230,2024,04,02,02,6,6,1,1,04,04
2024,05,03,11,230,11,230,2024,05,03,02,4,5,1,1,05,05
2024,05,03,11,230,11,230,2024,05,03,03,5,5,1,1,05,05
2024,05,03,11,230,11,230,2024,05,99,99,9,9,1,1,07,04
2024,05,03,11,240,11,010,2024,01,03,03,5,5,1,1,06,05
2024,05,03,11,240,11,240,2018,02,05,03,4,5,1,1,05,05
2024,05,03,11,240,11,240,2023,03,03,03,5,5,1,1,06,04
2024,05,03,11,240,11,240,2023,12,01,02,5,5,1,1,06,06
2024,05,03,11,240,11,240,2024,02,02,05,5,5,1,1,05,05
2024,05,03,11,240,11,240,2024,04,03,13,6,6,1,1,05,06
2024,05,03,11,240,11,240,2024,05,01,01,6,6,1,1,06,06
2024,05,03,11,240,11,240,2024,05,03,03,5,5,1,1,06,06
2024,05,03,11,240,11,240,2024,05,05,05,5,5,3,3,10,09
2024,05,03,11,250,11,250,2021,03,03,03,5,5,1,1,05,04
2024,05,03,11,250,11,250,2022,03,02,02,5,5,1,1,05,04
2024,05,03,11,250,11,250,2024,01,05,03,4,5,1,1,04,04
2024,05,03,11,250,11,250,2024,04,03,03,5,5,1,1,05,05
2024,05,03,11,250,11,250,2024,05,03,03,5,5,1,1,04,04
2024,05,03,11,250,11,250,2024,05,03,05,5,5,1,1,05,04
2024,05,07,11,010,11,010,2024,05,02,13,5,5,1,1,06,04
2024,05,07,11,010,11,010,2024,05,03,03,5,5,1,3,05,05
2024,05,07,11,010,11,120,2024,05,03,03,6,5,1,1,04,04
2024,05,07,11,020,11,020,2024,01,03,13,5,5,1,3,06,05
2024,05,07,11,020,11,130,2024,05,03,03,5,5,1,1,06,04
2024,05,07,11,030,11,030,2024,05,99,99,9,9,1,1,04,05
2024,05,07,11,030,11,030,2024,05,99,99,9,9,1,1,06,05
2024,05,07,11,030,11,080,2024,05,99,99,9,9,1,1,05,04
2024,05,07,11,030,11,190,2024,05,03,03,5,5,1,1,04,05
2024,05,07,11,040,11,040,2021,10,02,02,4,5,1,1,06,04
2024,05,07,11,040,11,040,2022,07,03,03,5,5,1,1,07,06
2024,05,07,11,040,11,040,2023,02,99,99,5,5,1,1,04,05
2024,05,07,11,040,11,040,2024,03,03,03,5,5,1,1,05,05
2024,05,07,11,040,11,040,2024,05,01,13,5,4,1,1,05,04
2024,05,07,11,040,11,040,2024,05,05,13,5,4,1,1,05,05
2024,05,07,11,040,11,250,2022,12,07,03,4,4,1,1,04,04
2024,05,07,11,050,11,050,2020,01,01,01,4,4,1,3,06,08
2024,05,07,11,050,11,050,2023,05,03,03,5,5,1,1,06,05
2024,05,07,11,050,11,050,2024,05,02,03,4,4,1,3,07,07
2024,05,07,11,060,11,060,2022,05,02,03,6,5,1,1,05,04
2024,05,07,11,060,11,060,2023,08,03,03,5,5,1,1,05,04
2024,05,07,11,060,11,060,2024,03,02,05,4,5,1,1,04,04
2024,05,07,11,060,11,060,2024,04,03,03,4,5,1,1,06,05
2024,05,07,11,060,11,060,2024,05,99,99,9,9,1,1,06,06
2024,05,07,11,070,11,040,2024,05,02,03,4,4,3,1,07,07
2024,05,07,11,070,11,050,2024,05,03,13,5,5,1,1,05,04
2024,05,07,11,070,11,070,2024,05,03,02,5,4,3,3,09,08
2024,05,07,11,070,11,070,2024,05,03,13,4,5,1,1,07,07
2024,05,07,11,070,11,120,2024,05,03,13,6,5,1,1,04,04
2024,05,07,11,080,11,070,2024,05,05,13,5,4,1,3,06,07
2024,05,07,11,080,11,080,2024,04,02,02,5,5,1,1,05,04
2024,05,07,11,080,11,080,2024,05,99,05,3,4,1,1,03,03
2024,05,07,11,080,11,080,2024,05,99,99,9,9,1,1,05,05
2024,05,07,11,080,11,130,2024,05,99,99,9,9,3,3,12,12
2024,05,07,11,090,11,090,2023,05,03,03,5,5,1,1,06,05
2024,05,07,11,090,11,090,2024,05,99,99,9,9,1,1,05,05
2024,05,07,11,100,11,090,2024,05,05,05,5,5,1,1,05,05
2024,05,07,11,100,11,100,2020,01,99,13,3,2,3,3,12,12
2024,05,07,11,100,11,100,2024,05,03,05,6,5,1,1,06,04
2024,05,07,11,110,11,090,2024,05,03,03,5,5,1,1,04,04
2024,05,07,11,110,11,090,2024,05,03,05,4,4,1,1,05,04
2024,05,07,11,110,11,110,2019,09,01,01,5,5,1,1,05,04
2024,05,07,11,110,11,110,2021,07,02,03,5,5,1,1,04,04
2024,05,07,11,110,11,110,2023,12,01,03,5,5,1,1,07,07
2024,05,07,11,110,11,110,2024,02,03,02,5,5,1,1,05,04
2024,05,07,11,110,11,110,2024,05,05,05,4,5,1,1,05,05
2024,05,07,11,120,11,120,2022,12,03,03,5,5,1,1,04,05
2024,05,07,11,120,11,120,2023,03,03,03,5,5,1,1,05,05
2024,05,07,11,120,11,120,2023,07,05,05,5,5,1,1,04,04
2024,05,07,11,120,11,120,2024,05,02,05,5,5,1,1,05,05
2024,05,07,11,120,11,120,2024,05,99,99,9,9,1,1,05,04
2024,05,07,11,130,11,130,2023,07,03,03,5,5,1,1,05,04
2024,05,07,11,130,11,130,2023,08,03,03,6,6,1,1,05,04
2024,05,07,11,130,11,180,2024,05,99,99,9,9,1,1,05,05
2024,05,07,11,140,11,140,2024,04,02,03,5,5,1,1,06,06
2024,05,07,11,150,11,060,2024,05,01,03,4,5,1,1,04,05
2024,05,07,11,150,11,150,2022,02,05,03,5,5,1,1,06,05
2024,05,07,11,150,11,150,2024,05,05,05,5,4,1,1,05,04
2024,05,07,11,150,11,160,2024,05,02,02,5,5,1,1,05,05
2024,05,07,11,150,11,170,2023,11,01,05,5,4,1,1,06,03
2024,05,07,11,150,11,190,2024,05,99,99,9,9,1,1,06,04
2024,05,07,11,150,11,210,2024,05,05,13,4,4,1,1,06,05
2024,05,07,11,160,11,120,2024,05,03,13,4,5,1,1,08,07
2024,05,07,11,160,11,160,2024,05,01,01,5,5,1,1,05,05
2024,05,07,11,160,11,160,2024,05,05,13,4,4,1,1,07,07
2024,05,07,11,160,11,160,2024,05,99,99,9,9,1,1,04,04
2024,05,07,11,160,11,160,2024,05,99,99,9,9,1,1,06,04
2024,05,07,11,160,11,160,2024,05,99,99,9,9,1,1,08,06
2024,05,07,11,170,11,170,2023,05,05,05,5,4,1,1,04,04
2024,05,07,11,180,11,180,2022,09,03,05,5,5,1,1,04,04
2024,05,07,11,180,11,180,2023,04,03,03,5,4,1,1,06,05
2024,05,07,11,180,11,180,2024,01,03,13,5,6,1,1,04,05
2024,05,07,11,190,11,140,2024,06,03,03,6,5,1,1,05,05
2024,05,07,11,190,11,190,2023,09,02,02,6,6,1,1,05,05
2024,05,07,11,190,11,190,2024,03,03,03,5,5,1,1,05,05
2024,05,07,11,190,11,190,2024,05,02,05,5,5,3,3,12,12
2024,05,07,11,190,11,190,2024,05,03,02,6,6,1,1,06,06
2024,05,07,11,190,11,190,2024,05,03,03,5,5,1,1,05,04
2024,05,07,11,190,11,190,2024,05,03,03,5,6,1,1,05,06
2024,05,07,11,190,11,190,2024,05,03,03,6,5,1,1,05,04
2024,05,07,11,190,11,230,2024,05,02,02,5,5,1,1,05,05
2024,05,07,11,200,11,150,2024,05,99,13,9,9,1,1,06,06
2024,05,07,11,200,11,200,2020,10,07,09,3,5,3,3,11,09
2024,05,07,11,200,11,200,2022,10,03,13,6,6,1,1,06,04
2024,05,07,11,200,11,200,2024,05,99,99,9,9,1,1,05,05
2024,05,07,11,200,11,200,2024,05,99,99,9,9,1,1,06,06
2024,05,07,11,200,11,210,2024,05,03,03,5,5,1,1,04,05
2024,05,07,11,210,11,010,2024,05,05,03,5,5,1,1,05,05
2024,05,07,11,210,11,050,2024,10,03,02,5,5,1,1,04,04
2024,05,07,11,210,11,120,2024,05,03,05,5,5,1,1,05,06
2024,05,07,11,210,11,140,2024,05,03,03,5,5,1,1,04,04
2024,05,07,11,210,11,210,2021,09,03,03,5,5,1,1,05,05
2024,05,07,11,210,11,210,2023,05,05,13,6,6,1,1,06,06
2024,05,07,11,210,11,210,2024,03,05,03,3,5,1,1,04,04
2024,05,07,11,210,11,210,2024,04,02,03,5,5,1,1,05,04
2024,05,07,11,210,11,210,2024,04,03,03,4,5,1,3,08,07
2024,05,07,11,210,11,210,2024,04,03,05,5,5,1,1,04,04
2024,05,07,11,210,11,210,2024,05,03,02,5,6,1,1,06,05
2024,05,07,11,210,11,210,2024,05,03,03,4,4,1,1,05,05
2024,05,07,11,210,11,210,2024,07,02,02,5,6,1,1,05,05
2024,05,07,11,210,11,240,2024,05,03,02,5,5,1,1,05,06
2024,05,07,11,220,11,220,2020,09,01,02,5,4,1,1,04,06
2024,05,07,11,220,11,220,2024,04,05,13,5,4,1,1,04,02
2024,05,07,11,220,11,220,2024,05,02,02,5,5,1,1,04,04
2024,05,07,11,220,11,220,2024,05,99,99,9,9,3,3,12,12
2024,05,07,11,220,11,250,2024,05,03,03,5,5,1,1,05,05
2024,05,07,11,230,11,230,2021,12,03,03,5,5,1,1,05,05
2024,05,07,11,230,11,230,2023,09,03,02,4,5,1,1,06,05
2024,05,07,11,230,11,230,2023,10,05,05,4,4,1,1,07,07
2024,05,07,11,230,11,230,2024,05,01,03,5,5,1,1,06,05
2024,05,07,11,230,11,230,2024,05,03,02,5,5,1,1,04,04
2024,05,07,11,230,11,230,2024,05,03,03,5,5,1,1,05,05
2024,05,07,11,230,11,230,2024,05,99,99,9,9,3,3,10,10
2024,05,07,11,240,11,050,2024,05,01,05,5,4,3,3,12,12
2024,05,07,11,240,11,240,2021,11,03,03,6,5,1,1,05,05
2024,05,07,11,240,11,240,2023,07,02,02,5,5,1,1,04,04
2024,05,07,11,240,11,240,2024,05,03,03,5,5,1,1,06,04
2024,05,07,11,240,11,240,2024,05,99,99,9,9,1,1,05,04
2024,05,07,11,240,11,240,2024,05,99,99,9,9,1,1,05,05
2024,05,07,11,240,11,240,2024,05,99,99,9,9,1,1,05,05
2024,05,07,11,240,11,240,2024,05,99,99,9,9,1,1,06,06
2024,05,07,11,240,11,240,2024,05,99,99,9,9,1,1,09,06
2024,05,07,11,250,11,050,2024,04,05,05,5,5,1,1,05,05
2024,05,07,11,250,11,200,2024,05,02,02,6,6,1,1,04,05
2024,05,07,11,250,11,220,2024,05,99,99,9,9,1,1,06,06
2024,05,07,11,250,11,250,2019,09,02,05,5,6,1,1,05,04
2024,05,07,11,250,11,250,2023,12,13,13,6,5,3,3,11,11
2024,05,07,11,250,11,250,2024,04,05,03,3,5,1,1,04,04
2024,05,08,11,020,11,020,2024,05,01,03,5,5,1,1,08,05
2024,05,08,11,020,11,020,2024,05,99,99,9,9,1,1,07,05
2024,05,08,11,030,11,030,2024,05,99,99,9,9,1,1,05,04
2024,05,08,11,030,11,030,2024,05,99,99,9,9,1,1,06,04
2024,05,08,11,030,11,160,2024,05,13,99,9,9,1,1,08,07
2024,05,08,11,030,11,240,2024,05,99,99,9,9,1,1,06,05
2024,05,08,11,040,11,040,2022,10,03,13,5,5,1,1,05,04
2024,05,08,11,040,11,040,2023,04,05,05,5,5,1,1,06,06
2024,05,08,11,040,11,040,2024,03,03,02,5,5,1,1,05,04
2024,05,08,11,040,11,040,2024,05,03,02,6,6,1,1,06,06
2024,05,08,11,040,11,040,2024,05,99,99,9,9,1,1,05,04
2024,05,08,11,040,11,230,2023,12,02,03,6,5,1,1,05,06
2024,05,08,11,050,11,050,2024,05,01,03,5,5,1,1,05,05
2024,05,08,11,050,11,050,2024,05,02,02,4,5,3,3,10,10
2024,05,08,11,050,11,050,2024,05,08,05,4,4,1,3,08,08
2024,05,08,11,050,11,190,2024,06,99,99,5,5,1,1,05,05
2024,05,08,11,060,11,060,2022,03,02,02,6,5,3,1,10,07
2024,05,08,11,060,11,060,2022,11,03,02,5,5,1,1,05,04
2024,05,08,11,060,11,060,2024,02,03,03,6,6,1,1,07,05
2024,05,08,11,060,11,060,2024,04,02,02,5,5,1,1,04,04
2024,05,08,11,060,11,060,2024,05,03,03,5,5,1,1,05,05
2024,05,08,11,060,11,060,2024,05,99,99,9,9,3,1,07,06
2024,05,08,11,060,11,220,2022,01,03,03,5,5,1,1,05,05
2024,05,08,11,060,11,230,2024,05,01,02,5,5,3,1,05,05
2024,05,08,11,070,11,070,2024,04,03,02,5,5,1,1,05,04
2024,05,08,11,070,11,070,2024,04,03,03,5,5,1,1,05,04
2024,05,08,11,070,11,070,2024,05,02,03,5,4,1,1,05,04
2024,05,08,11,070,11,070,2024,05,03,03,5,5,1,1,05,06
2024,05,08,11,070,11,070,2024,05,07,07,4,4,1,1,06,04
2024,05,08,11,070,11,100,2023,09,01,01,5,5,1,1,06,04
2024,05,08,11,070,11,110,2024,05,01,13,4,4,3,3,10,09
2024,05,08,11,070,11,110,2024,05,02,02,6,6,3,3,07,06
2024,05,08,11,080,11,080,2021,08,05,03,5,5,1,1,06,05
2024,05,08,11,080,11,080,2024,05,99,99,9,9,1,1,05,04
2024,05,08,11,090,11,100,2024,05,07,99,4,9,3,3,09,10
2024,05,08,11,090,11,150,2024,07,03,03,5,5,1,1,05,05
2024,05,08,11,100,11,100,2023,08,02,02,5,5,1,1,05,04
2024,05,08,11,100,11,100,2024,02,05,03,4,5,1,1,04,04
2024,05,08,11,100,11,100,2024,05,99,99,9,9,1,1,06,05
2024,05,08,11,100,11,120,2022,01,03,03,6,5,1,1,05,05
2024,05,08,11,120,11,120,2023,04,03,03,5,6,1,1,06,05
2024,05,08,11,120,11,120,2023,11,02,02,6,5,1,1,05,05
2024,05,08,11,120,11,120,2024,05,03,03,5,5,1,1,08,07
2024,05,08,11,120,11,120,2024,05,99,99,9,9,1,1,06,05
2024,05,08,11,120,11,130,2022,10,02,05,6,5,1,1,06,05
2024,05,08,11,120,11,210,2024,05,99,99,9,9,1,1,06,06
2024,05,08,11,130,11,080,2024,05,99,05,4,5,1,1,05,04
2024,05,08,11,130,11,130,2022,11,05,03,5,5,1,1,05,05
2024,05,08,11,130,11,130,2024,05,03,03,6,5,1,1,06,06
2024,05,08,11,140,11,020,2024,05,03,03,5,5,1,1,06,05
2024,05,08,11,140,11,060,2024,05,03,03,5,5,1,1,06,06
2024,05,08,11,140,11,140,2023,06,02,03,6,5,1,1,05,05
2024,05,08,11,140,11,170,2024,05,02,02,5,5,1,1,06,05
2024,05,08,11,140,11,230,2024,05,02,02,6,6,1,1,05,04
2024,05,08,11,150,11,060,2024,05,03,03,5,5,1,1,04,04
2024,05,08,11,150,11,150,2024,05,99,99,9,9,1,1,06,06
2024,05,08,11,150,11,150,2024,05,99,99,9,9,3,3,10,09
2024,05,08,11,160,11,030,2024,04,03,05,5,5,1,1,05,05
2024,05,08,11,160,11,160,2024,04,99,03,5,5,1,1,05,04
2024,05,08,11,160,11,160,2024,05,01,02,5,5,1,1,06,06
2024,05,08,11,160,11,160,2024,05,99,99,9,9,1,1,05,05
2024,05,08,11,160,11,160,2024,05,99,99,9,9,1,1,07,07
2024,05,08,11,160,11,200,2024,05,05,05,5,5,1,1,04,04
2024,05,08,11,170,11,150,2024,05,99,99,9,9,1,1,05,05
2024,05,08,11,170,11,170,2024,04,03,02,6,5,1,1,05,05
2024,05,08,11,170,11,170,2024,05,05,05,4,4,1,1,05,05
2024,05,08,11,170,11,170,2024,05,08,03,5,5,1,1,05,05
2024,05,08,11,170,11,180,2024,05,99,99,9,9,1,1,05,05
2024,05,08,11,180,11,060,2024,05,03,03,4,5,1,1,07,06
2024,05,08,11,180,11,180,2024,03,01,13,5,5,3,1,05,04
2024,05,08,11,180,11,180,2024,05,05,05,3,5,1,1,04,05
2024,05,08,11,180,11,180,2024,05,99,99,9,9,1,1,05,05
2024,05,08,11,190,11,110,2023,01,03,02,5,5,1,1,05,05
2024,05,08,11,190,11,190,2022,11,05,03,5,5,1,1,07,07
2024,05,08,11,190,11,190,2023,04,02,02,5,5,1,1,05,05
2024,05,08,11,190,11,190,2024,05,05,02,5,5,1,1,05,05
2024,05,08,11,200,11,070,2024,05,99,99,9,9,3,1,05,04
2024,05,08,11,200,11,110,2024,05,03,03,5,5,1,1,05,05
2024,05,08,11,200,11,130,2024,05,02,02,5,5,1,1,06,06
2024,05,08,11,200,11,200,2022,10,03,03,5,5,1,1,05,05
2024,05,08,11,210,11,200,2024,05,99,99,9,9,1,1,06,07
2024,05,08,11,210,11,210,2023,01,05,13,3,5,1,1,07,07
2024,05,08,11,210,11,210,2023,07,03,05,5,5,1,1,05,04
2024,05,08,11,210,11,210,2024,01,05,05,5,5,1,1,05,04
2024,05,08,11,210,11,240,2023,09,01,03,5,5,1,1,04,04
2024,05,08,11,220,11,120,2024,05,99,99,9,9,1,1,05,05
2024,05,08,11,220,11,160,2024,05,02,13,6,5,1,1,05,05
2024,05,08,11,220,11,210,2024,05,03,13,5,5,1,1,05,06
2024,05,08,11,220,11,220,2021,08,03,03,5,5,1,1,06,04
2024,05,08,11,220,11,220,2022,04,02,13,6,5,1,1,04,04
2024,05,08,11,220,11,220,2023,04,03,03,6,5,3,1,06,06
2024,05,08,11,220,11,220,2023,07,02,02,6,6,1,1,07,06
2024,05,08,11,230,11,140,2024,05,99,99,9,9,1,1,05,05
2024,05,08,11,230,11,190,2024,05,02,03,5,6,1,1,05,05
2024,05,08,11,230,11,190,2024,07,02,03,5,5,1,1,05,04
2024,05,08,11,230,11,230,2023,11,08,02,5,5,1,1,05,05
2024,05,08,11,230,11,230,2024,01,02,05,5,5,1,1,04,04
2024,05,08,11,230,11,230,2024,05,02,03,5,5,1,1,06,06
2024,05,08,11,230,11,230,2024,05,02,03,6,5,1,1,07,06
2024,05,08,11,230,11,230,2024,05,03,03,5,5,1,1,06,05
2024,05,08,11,230,11,230,2024,05,99,99,9,9,1,1,04,04
2024,05,08,11,230,11,230,2024,09,01,03,5,5,1,1,09,08
2024,05,08,11,240,11,050,2022,06,03,02,5,4,1,1,07,05
2024,05,08,11,240,11,120,2024,05,99,99,9,9,1,1,05,05
2024,05,08,11,240,11,240,2022,06,02,02,5,5,1,1,06,04
2024,05,08,11,240,11,240,2022,11,99,99,9,9,1,1,05,05
2024,05,08,11,240,11,240,2023,05,03,03,5,5,1,1,05,05
2024,05,08,11,240,11,240,2023,10,05,99,4,4,1,1,04,05
2024,05,08,11,240,11,240,2023,12,02,02,5,6,1,1,05,05
2024,05,08,11,240,11,240,2024,04,03,02,5,6,1,1,06,06
2024,05,08,11,240,11,240,2024,11,01,01,5,5,1,1,05,06
2024,05,08,11,250,11,190,2024,05,03,03,5,5,1,1,07,06
2024,05,08,11,250,11,190,2024,05,99,02,5,6,1,1,04,04
2024,05,08,11,250,11,250,2022,12,02,02,6,6,1,1,07,06
2024,05,08,11,250,11,250,2024,03,03,03,5,5,1,1,05,05
2024,05,08,11,250,11,250,2024,05,03,03,5,5,1,1,06,07
2024,05,09,11,020,11,150,2024,04,02,02,6,6,1,1,06,06
2024,05,09,11,030,11,030,2024,05,99,99,9,9,1,1,05,05
2024,05,09,11,030,11,030,2024,05,99,99,9,9,1,1,09,07
2024,05,09,11,030,11,140,2024,06,03,13,5,6,1,1,05,05
2024,05,09,11,040,11,040,2010,12,01,13,5,5,1,1,06,06
2024,05,09,11,040,11,040,2022,12,01,01,5,6,1,1,05,05
2024,05,09,11,040,11,080,2024,05,99,99,9,9,3,3,11,10
2024,05,09,11,050,11,050,2023,07,03,03,5,5,1,1,05,05
2024,05,09,11,050,11,050,2024,03,02,02,5,5,1,1,07,07
2024,05,09,11,050,11,050,2024,05,03,02,4,6,1,1,07,07
2024,05,09,11,050,11,050,2024,05,05,05,4,4,1,1,04,03
2024,05,09,11,050,11,050,2024,05,13,07,4,4,1,1,04,03
2024,05,09,11,050,11,050,2024,05,99,99,9,9,1,1,05,04
2024,05,09,11,050,11,050,2024,05,99,99,9,9,1,1,06,05
2024,05,09,11,050,11,140,2024,05,05,99,5,5,1,1,05,04
2024,05,09,11,050,11,250,2023,05,03,03,5,5,1,1,07,07
2024,05,09,11,060,11,060,2024,04,13,02,5,5,1,1,05,06
2024,05,09,11,060,11,060,2024,05,99,99,9,9,3,3,09,08
2024,05,09,11,060,11,200,2024,07,02,02,4,5,1,1,06,05
2024,05,09,11,070,11,070,2024,05,02,03,4,5,1,1,06,05
2024,05,09,11,070,11,070,2024,05,13,13,3,2,3,3,12,12
2024,05,09,11,080,11,080,2024,05,99,99,9,9,1,1,06,05
2024,05,09,11,080,11,080,2024,05,99,99,9,9,3,1,07,05
2024,05,09,11,090,11,010,2024,04,02,02,6,5,1,1,05,05
2024,05,09,11,100,11,100,2022,10,03,05,5,5,3,1,07,06
2024,05,09,11,100,11,100,2024,04,05,13,5,5,1,1,06,05
2024,05,09,11,110,11,110,2024,03,02,02,5,5,1,1,06,05
2024,05,09,11,110,11,110,2024,05,03,07,5,5,1,1,06,06
2024,05,09,11,120,11,120,2024,05,02,03,6,5,1,1,05,06
2024,05,09,11,120,11,120,2024,05,99,99,9,9,3,3,12,12
2024,05,09,11,120,11,160,2024,05,99,99,9,9,1,1,06,04
2024,05,09,11,130,11,030,2024,05,99,99,9,9,1,1,07,07
2024,05,09,11,130,11,130,2024,05,03,13,5,5,1,1,05,05
2024,05,09,11,130,11,220,2024,05,03,02,5,5,1,1,06,06
2024,05,09,11,140,11,140,2024,01,03,03,5,5,1,1,05,05
2024,05,09,11,140,11,170,2024,05,99,99,9,9,1,1,08,07
2024,05,09,11,140,11,180,2023,12,08,03,5,4,1,1,06,06
2024,05,09,11,150,11,150,2024,05,99,99,9,9,1,1,05,05
2024,05,09,11,150,11,160,2024,05,03,03,5,5,1,1,06,06
2024,05,09,11,150,11,190,2024,05,05,03,4,5,1,1,05,04
2024,05,09,11,160,11,160,2024,01,09,09,4,4,1,1,05,05
2024,05,09,11,160,11,160,2024,04,99,02,5,5,1,1,05,05
2024,05,09,11,160,11,160,2024,05,05,03,5,5,1,1,06,05
2024,05,09,11,160,11,160,2024,05,99,99,9,9,1,1,05,05
2024,05,09,11,160,11,160,2024,05,99,99,9,9,1,1,05,06
2024,05,09,11,160,11,160,2024,05,99,99,9,9,1,1,05,06
2024,05,09,11,160,11,160,2024,05,99,99,9,9,1,1,06,06
2024,05,09,11,160,11,160,2024,05,99,99,9,9,1,1,07,06
2024,05,09,11,160,11,200,2023,12,05,03,5,5,1,1,04,05
2024,05,09,11,160,11,210,2024,05,99,99,9,9,1,1,06,06
2024,05,09,11,170,11,170,2023,06,03,03,5,5,1,1,06,05
2024,05,09,11,170,11,170,2024,04,02,03,4,5,1,1,04,04
2024,05,09,11,170,11,170,2024,05,03,02,5,5,1,1,05,05
2024,05,09,11,170,11,170,2024,05,99,99,9,9,1,1,05,05
2024,05,09,11,170,11,170,2024,05,99,99,9,9,1,1,06,07
2024,05,09,11,170,11,220,2024,06,03,05,5,4,1,1,04,06
2024,05,09,11,180,11,180,2024,04,03,03,5,5,1,1,05,05
2024,05,09,11,180,11,180,2024,05,13,03,5,5,1,1,04,04
2024,05,09,11,190,11,190,2020,12,02,03,5,5,1,1,05,05
2024,05,09,11,190,11,190,2022,07,05,03,4,5,1,1,04,04
2024,05,09,11,190,11,190,2023,02,02,02,5,6,1,1,05,05
2024,05,09,11,190,11,190,2023,09,03,02,6,5,3,3,06,05
2024,05,09,11,190,11,190,2024,02,03,03,5,5,1,1,06,06
2024,05,09,11,190,11,190,2024,05,03,02,5,5,1,1,05,04
2024,05,09,11,200,11,090,2024,05,99,99,9,9,1,1,08,04
2024,05,09,11,200,11,160,2024,05,02,13,5,6,1,1,04,04
2024,05,09,11,200,11,190,2024,05,03,03,5,5,1,1,05,06
2024,05,09,11,200,11,200,2024,03,03,02,6,5,1,1,09,07
2024,05,09,11,200,11,200,2024,05,99,99,9,9,1,1,04,04
2024,05,09,11,200,11,200,2024,05,99,99,9,9,3,3,11,11
2024,05,09,11,200,11,210,2024,05,03,03,5,5,1,1,05,05
2024,05,09,11,210,11,190,2024,05,03,03,5,5,1,1,05,04
2024,05,09,11,210,11,210,2024,01,08,03,5,5,1,1,06,05
2024,05,09,11,210,11,210,2024,05,02,03,5,5,1,1,05,04
2024,05,09,11,210,11,210,2024,05,03,03,5,5,1,1,04,04
2024,05,09,11,210,11,210,2024,05,05,05,4,5,1,3,04,04
2024,05,09,11,210,11,210,2024,05,05,13,5,5,1,1,06,05
2024,05,09,11,220,11,130,2024,05,99,99,9,9,1,1,05,05
